id,timestamp_utc,ws_ms,wd_deg,month,hour_of_day,temperature,humidity,pm25,pm10,pm25_lag1,pm25_lag2,pm10_lag1,pm10_lag2,pm25_rm3,pm10_rm3,current_aqi,predicted_aqi_3h,created_at
24385,2024-10-11 08:00:00+00,1.19,172.74,10,8,26.87,79.32,29.14,42.91,26.52,20.55,35.45,39.09,25.4,39.15,49,null,2026-02-04 16:05:39.874938+00
24386,2024-10-11 09:00:00+00,0.24,309.23,10,9,28.6,71.99,28.57,41.28,29.14,26.52,42.91,35.45,28.08,39.88,48,null,2026-02-04 16:05:39.874938+00
24387,2024-10-11 10:00:00+00,0.44,285.93,10,10,30.39,66.74,23.09,35.23,28.57,29.14,41.28,42.91,26.93,39.81,38,null,2026-02-04 16:05:39.874938+00
24388,2024-10-11 11:00:00+00,0.22,288.19,10,11,32.45,61.64,19.34,30.63,23.09,28.57,35.23,41.28,23.67,35.71,32,null,2026-02-04 16:05:39.874938+00
24389,2024-10-11 12:00:00+00,0.67,280.38,10,12,33.15,58.68,21.05,41.91,19.34,23.09,30.63,35.23,21.16,35.92,42,null,2026-02-04 16:05:39.874938+00
24390,2024-10-11 13:00:00+00,0.65,227.44,10,13,33.97,56.8,22.67,35.14,21.05,19.34,41.91,30.63,21.02,35.89,38,null,2026-02-04 16:05:39.874938+00
24391,2024-10-11 14:00:00+00,0.35,143.41,10,14,32.32,63.02,22.91,37.12,22.67,21.05,35.14,41.91,22.21,38.06,38,null,2026-02-04 16:05:39.874938+00
24392,2024-10-11 15:00:00+00,0.03,238.36,10,15,32.87,60.67,21.39,34.06,22.91,22.67,37.12,35.14,22.32,35.44,36,null,2026-02-04 16:05:39.874938+00
24393,2024-10-11 16:00:00+00,0.42,101.03,10,16,31.61,61.25,18.5,34.94,21.39,22.91,34.06,37.12,20.93,35.37,35,null,2026-02-04 16:05:39.874938+00
24394,2024-10-11 17:00:00+00,0.69,97.16,10,17,30.33,65.12,14.29,37.41,18.5,21.39,34.94,34.06,18.06,35.47,37,null,2026-02-04 16:05:39.874938+00
24395,2024-10-11 18:00:00+00,0.82,41.76,10,18,28.62,73.85,21.38,35.03,14.29,18.5,37.41,34.94,18.06,35.79,36,null,2026-02-04 16:05:39.874938+00
24396,2024-10-11 19:00:00+00,0.73,93.06,10,19,28.51,74.51,18.56,29.57,21.38,14.29,35.03,37.41,18.08,34,31,null,2026-02-04 16:05:39.874938+00
24397,2024-10-11 20:00:00+00,0.64,27.52,10,20,28.15,76.96,21.64,27.36,18.56,21.38,29.57,35.03,20.53,30.65,36,null,2026-02-04 16:05:39.874938+00
24398,2024-10-11 21:00:00+00,0.77,27.5,10,21,28.13,76.4,23.8,37.38,21.64,18.56,27.36,29.57,21.33,31.44,40,null,2026-02-04 16:05:39.874938+00
24399,2024-10-11 22:00:00+00,0.2,113.38,10,22,28.19,80.76,25,37.49,23.8,21.64,37.38,27.36,23.48,34.08,42,null,2026-02-04 16:05:39.874938+00
24400,2024-10-11 23:00:00+00,1.05,314.19,10,23,26.85,85.34,31.79,33.02,25,23.8,37.49,37.38,26.86,35.96,52,null,2026-02-04 16:05:39.874938+00
24401,2024-10-12 00:00:00+00,0.94,345.69,10,0,26.76,85.36,23.15,31.63,31.79,25,33.02,37.49,26.65,34.05,39,null,2026-02-04 16:05:39.874938+00
24402,2024-10-12 01:00:00+00,1.05,324.45,10,1,26.65,85.36,27.08,30.82,23.15,31.79,31.63,33.02,27.34,31.82,45,null,2026-02-04 16:05:39.874938+00
24403,2024-10-12 02:00:00+00,1.31,302.8,10,2,26.45,85.34,23.67,31.3,27.08,23.15,30.82,31.63,24.63,31.25,39,null,2026-02-04 16:05:39.874938+00
24404,2024-10-12 03:00:00+00,0.94,344.17,10,3,26.39,85.36,22.7,31.95,23.67,27.08,31.3,30.82,24.48,31.36,38,null,2026-02-04 16:05:39.874938+00
24405,2024-10-12 04:00:00+00,0.74,287.7,10,4,26.25,85.34,21.67,36.83,22.7,23.67,31.95,31.3,22.68,33.36,37,null,2026-02-04 16:05:39.874938+00
24406,2024-10-12 05:00:00+00,0.78,307.63,10,5,26.23,85.34,19.83,46.65,21.67,22.7,36.83,31.95,21.4,38.48,47,null,2026-02-04 16:05:39.874938+00
24407,2024-10-12 06:00:00+00,0.95,271.37,10,6,26.25,85.3,19.15,40.42,19.83,21.67,46.65,36.83,20.22,41.3,40,null,2026-02-04 16:05:39.874938+00
24408,2024-10-12 07:00:00+00,1.18,278.79,10,7,26.06,85.3,18.95,44.45,19.15,19.83,40.42,46.65,19.31,43.84,44,null,2026-02-04 16:05:39.874938+00
24409,2024-10-12 08:00:00+00,0.54,283.87,10,8,27.3,84.89,28.45,51.04,18.95,19.15,44.45,40.42,22.18,45.3,51,null,2026-02-04 16:05:39.874938+00
24410,2024-10-12 09:00:00+00,0.91,331.36,10,9,27.93,81.24,30.73,44.4,28.45,18.95,51.04,44.45,26.04,46.63,44,null,2026-02-04 16:05:39.874938+00
24411,2024-10-12 10:00:00+00,0.62,292.82,10,10,30.14,73.56,32.89,43.83,30.73,28.45,44.4,51.04,30.69,46.42,54,null,2026-02-04 16:05:39.874938+00
24412,2024-10-12 11:00:00+00,0.99,281.36,10,11,31.94,65.24,37.31,43.07,32.89,30.73,43.83,44.4,33.64,43.77,62,null,2026-02-04 16:05:39.874938+00
24413,2024-10-12 12:00:00+00,0.22,331.75,10,12,33.94,59.33,41.81,51.96,37.31,32.89,43.07,43.83,37.34,46.29,69,null,2026-02-04 16:05:39.874938+00
24414,2024-10-12 14:00:00+00,0.12,344.51,10,14,32.68,64.61,33.44,49.55,30.2,41.81,50.43,51.96,35.15,50.65,55,null,2026-02-04 16:05:39.874938+00
24415,2024-10-12 15:00:00+00,0.48,4.46,10,15,30.78,70.1,34.98,54.56,33.44,30.2,49.55,50.43,32.87,51.51,58,null,2026-02-04 16:05:39.874938+00
24416,2024-10-12 16:00:00+00,0.51,341.25,10,16,29.88,72.01,31.82,49.75,34.98,33.44,54.56,49.55,33.41,51.29,52,null,2026-02-04 16:05:39.874938+00
24417,2024-10-12 17:00:00+00,0.59,45.23,10,17,28.46,75.17,28.17,39.78,31.82,34.98,49.75,54.56,31.66,48.03,47,null,2026-02-04 16:05:39.874938+00
24418,2024-10-12 18:00:00+00,1.23,12.15,10,18,27.43,82.15,32.28,40.31,28.17,31.82,39.78,49.75,30.76,43.28,53,null,2026-02-04 16:05:39.874938+00
24419,2024-10-12 19:00:00+00,1.29,6.47,10,19,26.98,85.32,26.83,31.36,32.28,28.17,40.31,39.78,29.09,37.15,45,null,2026-02-04 16:05:39.874938+00
24420,2024-10-12 20:00:00+00,1.11,352.41,10,20,27.41,81.36,28.26,34.49,26.83,32.28,31.36,40.31,29.12,35.39,47,null,2026-02-04 16:05:39.874938+00
24421,2024-10-12 21:00:00+00,1.15,305.87,10,21,27.11,84.92,24.7,36.44,28.26,26.83,34.49,31.36,26.6,34.1,41,null,2026-02-04 16:05:39.874938+00
24422,2024-10-12 22:00:00+00,0.96,328.78,10,22,26.7,85.31,18.74,41.53,24.7,28.26,36.44,34.49,23.9,37.49,42,null,2026-02-04 16:05:39.874938+00
24423,2024-10-12 23:00:00+00,1.31,6.01,10,23,27.1,85.27,20.43,37.11,18.74,24.7,41.53,36.44,21.29,38.36,37,null,2026-02-04 16:05:39.874938+00
24424,2024-10-13 00:00:00+00,1.11,33.09,10,0,26.87,85.29,30.32,56.11,20.43,18.74,37.11,41.53,23.16,44.92,56,null,2026-02-04 16:05:39.874938+00
24425,2024-10-13 01:00:00+00,1.08,2.11,10,1,26.9,85.3,27.29,58.35,30.32,20.43,56.11,37.11,26.01,50.52,58,null,2026-02-04 16:05:39.874938+00
24426,2024-10-13 02:00:00+00,1.07,315.14,10,2,27.34,83.98,26.47,57.85,27.29,30.32,58.35,56.11,28.03,57.44,58,null,2026-02-04 16:05:39.874938+00
24427,2024-10-13 03:00:00+00,0.55,318.34,10,3,26.94,85.22,29.78,53.11,26.47,27.29,57.85,58.35,27.85,56.44,53,null,2026-02-04 16:05:39.874938+00
24428,2024-10-13 04:00:00+00,1.3,11.06,10,4,26.99,85.13,21.86,49.12,29.78,26.47,53.11,57.85,26.04,53.36,49,null,2026-02-04 16:05:39.874938+00
24429,2024-10-13 05:00:00+00,1.02,299.43,10,5,26.89,85.08,16.74,45.76,21.86,29.78,49.12,53.11,22.79,49.33,46,null,2026-02-04 16:05:39.874938+00
24430,2024-10-13 06:00:00+00,1.04,314.8,10,6,26.54,85.33,18.46,36.74,16.74,21.86,45.76,49.12,19.02,43.87,37,null,2026-02-04 16:05:39.874938+00
24431,2024-10-13 07:00:00+00,1.08,325.36,10,7,27.17,85.32,20.08,47.18,18.46,16.74,36.74,45.76,18.43,43.23,47,null,2026-02-04 16:05:39.874938+00
24432,2024-10-13 08:00:00+00,0.84,355.85,10,8,28.35,80.44,21.53,45.64,20.08,18.46,47.18,36.74,20.02,43.19,46,null,2026-02-04 16:05:39.874938+00
24433,2024-10-13 09:00:00+00,1.11,310.18,10,9,29.37,75.47,29.77,48.91,21.53,20.08,45.64,47.18,23.79,47.24,50,null,2026-02-04 16:05:39.874938+00
24434,2024-10-13 10:00:00+00,0.77,313.56,10,10,31.32,68.29,21.83,44.2,29.77,21.53,48.91,45.64,24.38,46.25,44,null,2026-02-04 16:05:39.874938+00
24435,2024-10-13 11:00:00+00,0.75,318.62,10,11,32.55,63.2,29.49,40.04,21.83,29.77,44.2,48.91,27.03,44.38,49,null,2026-02-04 16:05:39.874938+00
24436,2024-10-13 12:00:00+00,0.39,271.34,10,12,33.97,58.36,28.51,41.73,29.49,21.83,40.04,44.2,26.61,41.99,48,null,2026-02-04 16:05:39.874938+00
24437,2024-10-13 13:00:00+00,0.97,7.26,10,13,31.06,71.61,32.97,49.39,28.51,29.49,41.73,40.04,30.32,43.72,54,null,2026-02-04 16:05:39.874938+00
24438,2024-10-13 14:00:00+00,0.21,212.27,10,14,33.02,63.68,34.11,42.38,32.97,28.51,49.39,41.73,31.86,44.5,56,null,2026-02-04 16:05:39.874938+00
24439,2024-10-13 15:00:00+00,0.63,30.59,10,15,31.78,68.38,30.34,46.06,34.11,32.97,42.38,49.39,32.47,45.94,46,null,2026-02-04 16:05:39.874938+00
24440,2024-10-13 16:00:00+00,0.84,5.72,10,16,29.44,75.26,27.75,38.76,30.34,34.11,46.06,42.38,30.73,42.4,46,null,2026-02-04 16:05:39.874938+00
24441,2024-10-13 17:00:00+00,0.31,54.43,10,17,29,77.36,28.15,37.43,27.75,30.34,38.76,46.06,28.75,40.75,47,null,2026-02-04 16:05:39.874938+00
24442,2024-10-13 18:00:00+00,0.49,2.51,10,18,28.94,78.37,26.64,33.45,28.15,27.75,37.43,38.76,27.51,36.55,44,null,2026-02-04 16:05:39.874938+00
24443,2024-10-13 19:00:00+00,0.81,336.28,10,19,29.03,78.36,28.3,36.77,26.64,28.15,33.45,37.43,27.7,35.88,47,null,2026-02-04 16:05:39.874938+00
24444,2024-10-13 20:00:00+00,0.71,243.17,10,20,26.95,83.87,23.38,30.9,28.3,26.64,36.77,33.45,26.11,33.71,39,null,2026-02-04 16:05:39.874938+00
24445,2024-10-13 21:00:00+00,1.12,21.21,10,21,26.33,85.3,32,37.08,23.38,28.3,30.9,36.77,27.89,34.92,53,null,2026-02-04 16:05:39.874938+00
24446,2024-10-13 22:00:00+00,1.3,274.72,10,22,26.37,84.32,32,37.08,32,23.38,37.08,30.9,29.13,35.02,53,null,2026-02-04 16:05:39.874938+00
24447,2024-10-13 23:00:00+00,0.92,353.96,10,23,25.51,85.36,32,37.08,32,32,37.08,37.08,32,37.08,53,null,2026-02-04 16:05:39.874938+00
24448,2024-10-14 00:00:00+00,0.81,321.63,10,0,25.74,85.35,32,37.08,32,32,37.08,37.08,32,37.08,53,null,2026-02-04 16:05:39.874938+00
24449,2024-10-14 01:00:00+00,1.29,20.16,10,1,25.45,85.36,17.69,21.79,32,32,37.08,37.08,27.23,31.98,29,null,2026-02-04 16:05:39.874938+00
24450,2024-10-14 02:00:00+00,1.31,20.47,10,2,25.63,85.36,18.04,21.65,17.69,32,21.79,37.08,22.58,26.84,30,null,2026-02-04 16:05:39.874938+00
24451,2024-10-14 03:00:00+00,1.25,13.92,10,3,25.33,85.34,14.64,20.81,18.04,17.69,21.65,21.79,16.79,21.42,24,null,2026-02-04 16:05:39.874938+00
24452,2024-10-14 04:00:00+00,0.8,325.65,10,4,25.41,85.37,14.64,20.81,14.64,18.04,20.81,21.65,15.77,21.09,24,null,2026-02-04 16:05:39.874938+00
24453,2024-10-14 05:00:00+00,1.14,269.52,10,5,25.83,85.35,14.64,20.81,14.64,14.64,20.81,20.81,14.64,20.81,24,null,2026-02-04 16:05:39.874938+00
24454,2024-10-14 06:00:00+00,1.39,262.19,10,6,26.07,85.34,13.46,15.7,14.64,14.64,20.81,20.81,14.25,19.11,22,null,2026-02-04 16:05:39.874938+00
24455,2024-10-14 07:00:00+00,1.2,219.96,10,7,26.35,85.23,21.55,26.94,13.46,14.64,15.7,20.81,16.55,21.15,36,null,2026-02-04 16:05:39.874938+00
24456,2024-10-14 08:00:00+00,0.84,257.05,10,8,26.96,83.32,24.77,25.85,21.55,13.46,26.94,15.7,19.93,22.83,41,null,2026-02-04 16:05:39.874938+00
24457,2024-10-14 09:00:00+00,0.88,319.76,10,9,27.88,80.59,32.46,48.84,24.77,21.55,25.85,26.94,26.26,33.88,53,null,2026-02-04 16:05:39.874938+00
24458,2024-10-14 10:00:00+00,0.51,263.45,10,10,30.82,69.36,37.81,58.14,32.46,24.77,48.84,25.85,31.68,44.28,63,null,2026-02-04 16:05:39.874938+00
24459,2024-10-14 11:00:00+00,0.3,228.43,10,11,32.9,61.77,40.4,51.54,37.81,32.46,58.14,48.84,36.89,52.84,67,null,2026-02-04 16:05:39.874938+00
24460,2024-10-14 12:00:00+00,0.57,197.85,10,12,33.43,62.48,35.89,56,40.4,37.81,51.54,58.14,38.03,55.23,59,null,2026-02-04 16:05:39.874938+00
24461,2024-10-14 13:00:00+00,0.49,238.78,10,13,33.58,63.58,43.29,70.14,35.89,40.4,56,51.54,39.86,59.23,72,null,2026-02-04 16:05:39.874938+00
24462,2024-10-14 14:00:00+00,0.25,266.15,10,14,32.95,64.96,50.7,63.12,43.29,35.89,70.14,56,43.29,63.09,84,null,2026-02-04 16:05:39.874938+00
24463,2024-10-14 15:00:00+00,0.47,19.05,10,15,32.06,66.81,47.55,65.37,50.7,43.29,63.12,70.14,47.18,66.21,79,null,2026-02-04 16:05:39.874938+00
24464,2024-10-14 16:00:00+00,0.16,48.59,10,16,31.03,67.91,39.07,58.38,47.55,50.7,65.37,63.12,45.77,62.29,65,null,2026-02-04 16:05:39.874938+00
24465,2024-10-14 17:00:00+00,1.22,351.06,10,17,29.2,74.51,38.86,53.43,39.07,47.55,58.38,65.37,41.83,59.06,64,null,2026-02-04 16:05:39.874938+00
24466,2024-10-14 18:00:00+00,0.85,291.44,10,18,27.71,71.86,33.61,44.36,38.86,39.07,53.43,58.38,37.18,52.06,55,null,2026-02-04 16:05:39.874938+00
24467,2024-10-14 19:00:00+00,1.02,11.46,10,19,25.84,84.31,26.31,39.58,33.61,38.86,44.36,53.43,32.93,45.79,44,null,2026-02-04 16:05:39.874938+00
24468,2024-10-14 20:00:00+00,0.68,315.13,10,20,26.15,84.37,28.43,43.35,26.31,33.61,39.58,44.36,29.45,42.43,47,null,2026-02-04 16:05:39.874938+00
24469,2024-10-14 21:00:00+00,0.74,306.16,10,21,26.41,81.36,21.9,42.28,28.43,26.31,43.35,39.58,25.55,41.74,42,null,2026-02-04 16:05:39.874938+00
24470,2024-10-14 22:00:00+00,0.98,252.3,10,22,26.94,76.64,23.97,53.26,21.9,28.43,42.28,43.35,24.77,46.3,53,null,2026-02-04 16:05:39.874938+00
24471,2024-10-14 23:00:00+00,0.89,286.37,10,23,26.76,76.52,19.47,43.32,23.97,21.9,53.26,42.28,21.78,46.29,43,null,2026-02-04 16:05:39.874938+00
24472,2024-10-15 00:00:00+00,0.79,350.94,10,0,26.81,77.74,22.96,44.63,19.47,23.97,43.32,53.26,22.13,47.07,45,null,2026-02-04 16:05:39.874938+00
24473,2024-10-15 01:00:00+00,0.79,331.97,10,1,26.64,80.09,16.97,45.99,22.96,19.47,44.63,43.32,19.8,44.65,46,null,2026-02-04 16:05:39.874938+00
24474,2024-10-15 02:00:00+00,0.81,355.13,10,2,26.25,83.29,27.67,51.42,16.97,22.96,45.99,44.63,22.53,47.35,51,null,2026-02-04 16:05:39.874938+00
24475,2024-10-15 03:00:00+00,0.71,355.09,10,3,25.95,84.58,25.99,55.75,27.67,16.97,51.42,45.99,23.54,51.05,56,null,2026-02-04 16:05:39.874938+00
24476,2024-10-15 04:00:00+00,1.13,227.26,10,4,26.31,80.25,31.81,51.9,25.99,27.67,55.75,51.42,28.49,53.02,52,null,2026-02-04 16:05:39.874938+00
24477,2024-10-15 05:00:00+00,0.97,11.71,10,5,25.68,84.11,23.77,54.69,31.81,25.99,51.9,55.75,27.19,54.11,55,null,2026-02-04 16:05:39.874938+00
24478,2024-10-15 06:00:00+00,1.08,286.33,10,6,26.06,82.29,29.51,44.16,23.77,31.81,54.69,51.9,28.36,50.25,49,null,2026-02-04 16:05:39.874938+00
24479,2024-10-15 07:00:00+00,0.88,267.15,10,7,26.49,82.95,24.64,45.12,29.51,23.77,44.16,54.69,25.97,47.99,45,null,2026-02-04 16:05:39.874938+00
24480,2024-10-15 08:00:00+00,1.01,357.58,10,8,27.07,79.29,24.68,54.99,24.64,29.51,45.12,44.16,26.28,48.09,55,null,2026-02-04 16:05:39.874938+00
24481,2024-10-15 09:00:00+00,0.93,324.52,10,9,28.79,71.7,29.56,48.79,24.68,24.64,54.99,45.12,26.29,49.63,49,null,2026-02-04 16:05:39.874938+00
24482,2024-10-15 10:00:00+00,0.73,348.67,10,10,29,72.8,29.21,52.98,29.56,24.68,48.79,54.99,27.82,52.25,53,null,2026-02-04 16:05:39.874938+00
24483,2024-10-15 11:00:00+00,0.84,311.06,10,11,30.21,68.46,29.15,47.05,29.21,29.56,52.98,48.79,29.31,49.61,49,null,2026-02-04 16:05:39.874938+00
24484,2024-10-15 12:00:00+00,1.36,4.07,10,12,30.82,65.21,35.42,58.63,29.15,29.21,47.05,52.98,31.26,52.89,59,null,2026-02-04 16:05:39.874938+00
24485,2024-10-15 13:00:00+00,0.95,316.86,10,13,31.71,64.88,44.39,69.15,35.42,29.15,58.63,47.05,36.32,58.28,74,null,2026-02-04 16:05:39.874938+00
24486,2024-10-15 14:00:00+00,0.74,325.34,10,14,31.3,67.92,45.84,71.11,44.39,35.42,69.15,58.63,41.88,66.3,76,null,2026-02-04 16:05:39.874938+00
24487,2024-10-15 15:00:00+00,0.57,359.88,10,15,31.11,68.07,33.76,61.85,45.84,44.39,71.11,69.15,41.33,67.37,62,null,2026-02-04 16:05:39.874938+00
24488,2024-10-15 16:00:00+00,0.93,17.11,10,16,29.42,72.8,32.88,43.44,33.76,45.84,61.85,71.11,37.49,58.8,54,null,2026-02-04 16:05:39.874938+00
24489,2024-10-15 17:00:00+00,0.79,341.88,10,17,29.22,74.16,30.73,41.18,32.88,33.76,43.44,61.85,32.46,48.82,41,null,2026-02-04 16:05:39.874938+00
24490,2024-10-15 18:00:00+00,1.06,16,10,18,29.12,76.99,32.98,48.59,30.73,32.88,41.18,43.44,32.2,44.4,54,null,2026-02-04 16:05:39.874938+00
24491,2024-10-15 19:00:00+00,0.41,328.64,10,19,28.92,74.56,35.45,45.41,32.98,30.73,48.59,41.18,33.05,45.06,59,null,2026-02-04 16:05:39.874938+00
24492,2024-10-15 20:00:00+00,1.15,19.88,10,20,27.41,83.11,36.27,48.47,35.45,32.98,45.41,48.59,34.9,47.49,60,null,2026-02-04 16:05:39.874938+00
24493,2024-10-15 21:00:00+00,0.37,309.05,10,21,26.8,85.3,38.16,52.83,36.27,35.45,48.47,45.41,36.63,48.9,63,null,2026-02-04 16:05:39.874938+00
24494,2024-10-15 22:00:00+00,1.11,10.59,10,22,26.43,85.29,37.31,57.9,38.16,36.27,52.83,48.47,37.25,53.07,62,null,2026-02-04 16:05:39.874938+00
24495,2024-10-15 23:00:00+00,0.87,8.87,10,23,26.45,85,42.75,45.6,37.31,38.16,57.9,52.83,39.41,52.11,71,null,2026-02-04 16:05:39.874938+00
24496,2024-10-16 00:00:00+00,0.81,1.18,10,0,26.45,85.26,52.07,90.38,42.75,37.31,45.6,57.9,44.04,64.63,90,null,2026-02-04 16:05:39.874938+00
24497,2024-10-16 01:00:00+00,1.2,24.08,10,1,26.14,85.35,43.3,86.78,52.07,42.75,90.38,45.6,46.04,74.25,87,null,2026-02-04 16:05:39.874938+00
24498,2024-10-16 02:00:00+00,0.85,306.26,10,2,26.59,85.33,42.9,84.07,43.3,52.07,86.78,90.38,46.09,87.08,84,null,2026-02-04 16:05:39.874938+00
24499,2024-10-16 03:00:00+00,0.99,9.22,10,3,26.13,85.34,42.6,76.45,42.9,43.3,84.07,86.78,42.93,82.43,76,null,2026-02-04 16:05:39.874938+00
24500,2024-10-16 04:00:00+00,0.96,285.71,10,4,26.55,85.33,41.12,68.77,42.6,42.9,76.45,84.07,42.21,76.43,69,null,2026-02-04 16:05:39.874938+00
24501,2024-10-16 05:00:00+00,0.62,306.28,10,5,26.86,82.51,35.31,67.88,41.12,42.6,68.77,76.45,39.68,71.03,68,null,2026-02-04 16:05:39.874938+00
24502,2024-10-16 06:00:00+00,1.1,13.02,10,6,26.1,84.94,30.81,67.09,35.31,41.12,67.88,68.77,35.75,67.91,67,null,2026-02-04 16:05:39.874938+00
24503,2024-10-16 07:00:00+00,0.85,336.87,10,7,26.19,85.32,32.48,70.87,30.81,35.31,67.09,67.88,32.87,68.61,71,null,2026-02-04 16:05:39.874938+00
24504,2024-10-16 08:00:00+00,1.03,359.09,10,8,27.42,81.02,46.72,82.48,32.48,30.81,70.87,67.09,36.67,73.48,82,null,2026-02-04 16:05:39.874938+00
24505,2024-10-16 09:00:00+00,0.71,315.29,10,9,28.28,76.75,42.78,96.77,46.72,32.48,82.48,70.87,40.66,83.37,97,null,2026-02-04 16:05:39.874938+00
24506,2024-10-16 10:00:00+00,0.72,336.52,10,10,28.48,76.72,47.31,99.01,42.78,46.72,96.77,82.48,45.6,92.75,99,null,2026-02-04 16:05:39.874938+00
24507,2024-10-16 11:00:00+00,1.23,14.42,10,11,28.7,78.24,49.19,92.5,47.31,42.78,99.01,96.77,46.43,96.09,92,null,2026-02-04 16:05:39.874938+00
24508,2024-10-16 12:00:00+00,0.7,352.69,10,12,29.85,75.12,46.53,92.35,49.19,47.31,92.5,99.01,47.68,94.62,92,null,2026-02-04 16:05:39.874938+00
24509,2024-10-16 13:00:00+00,0.41,290.14,10,13,31.85,67.76,40.78,77.54,46.53,49.19,92.35,92.5,45.5,87.46,78,null,2026-02-04 16:05:39.874938+00
24510,2024-10-16 14:00:00+00,0.54,166.6,10,14,31.78,68.08,39.83,66.89,40.78,46.53,77.54,92.35,42.38,78.93,67,null,2026-02-04 16:05:39.874938+00
24511,2024-10-16 15:00:00+00,0.33,256.51,10,15,31.31,69.75,38.21,56.57,39.83,40.78,66.89,77.54,39.61,67,63,null,2026-02-04 16:05:39.874938+00
24512,2024-10-16 16:00:00+00,0.27,283.04,10,16,30.79,71.59,33.9,59.94,38.21,39.83,56.57,66.89,37.31,61.13,60,null,2026-02-04 16:05:39.874938+00
24513,2024-10-16 17:00:00+00,0.25,29.43,10,17,29.68,75.77,36.65,48.77,33.9,38.21,59.94,56.57,36.25,55.09,61,null,2026-02-04 16:05:39.874938+00
24514,2024-10-16 18:00:00+00,0.99,8.1,10,18,28.85,79.05,35.86,49.77,36.65,33.9,48.77,59.94,35.47,52.83,59,null,2026-02-04 16:05:39.874938+00
24515,2024-10-16 19:00:00+00,0.99,13.31,10,19,28.29,83.37,34.76,49.33,35.86,36.65,49.77,48.77,35.76,49.29,57,null,2026-02-04 16:05:39.874938+00
24516,2024-10-16 20:00:00+00,1.16,23.94,10,20,28.13,83.3,39.49,53.1,34.76,35.86,49.33,49.77,36.7,50.73,65,null,2026-02-04 16:05:39.874938+00
24517,2024-10-16 21:00:00+00,0.74,9.47,10,21,28.05,83.73,43.43,50.83,39.49,34.76,53.1,49.33,39.23,51.09,72,null,2026-02-04 16:05:39.874938+00
24518,2024-10-16 22:00:00+00,0.8,24.19,10,22,28.21,81.63,38.66,57.6,43.43,39.49,50.83,53.1,40.53,53.84,64,null,2026-02-04 16:05:39.874938+00
24519,2024-10-16 23:00:00+00,0.68,15.7,10,23,27.93,83.19,42.3,70.46,38.66,43.43,57.6,50.83,41.46,59.63,70,null,2026-02-04 16:05:39.874938+00
24520,2024-10-17 00:00:00+00,1.03,6.47,10,0,27.93,82.7,45.87,81.06,42.3,38.66,70.46,57.6,42.28,69.71,81,null,2026-02-04 16:05:39.874938+00
24521,2024-10-17 01:00:00+00,1.4,41.01,10,1,27.5,84.86,54.63,95.36,45.87,42.3,81.06,70.46,47.6,82.29,95,null,2026-02-04 16:05:39.874938+00
24522,2024-10-17 02:00:00+00,1.01,10.31,10,2,27.23,84.51,53.94,107.87,54.63,45.87,95.36,81.06,51.48,94.76,106,null,2026-02-04 16:05:39.874938+00
24523,2024-10-17 03:00:00+00,1.29,16.06,10,3,27.06,84.22,59.6,101.01,53.94,54.63,107.87,95.36,56.06,101.41,101,null,2026-02-04 16:05:39.874938+00
24524,2024-10-17 04:00:00+00,0.24,180.13,10,4,27.07,82.96,59.31,114.45,59.6,53.94,101.01,107.87,57.62,107.78,110,null,2026-02-04 16:05:39.874938+00
24525,2024-10-17 05:00:00+00,0.22,284.14,10,5,27.52,84.57,68.96,118.75,59.31,59.6,114.45,101.01,62.62,111.4,128,null,2026-02-04 16:05:39.874938+00
24526,2024-10-17 06:00:00+00,0.13,165.07,10,6,27.66,83.72,60.68,116.52,68.96,59.31,118.75,114.45,62.98,116.57,111,null,2026-02-04 16:05:39.874938+00
24527,2024-10-17 07:00:00+00,0.53,54.79,10,7,27.81,81.89,51.87,92.16,60.68,68.96,116.52,118.75,60.5,109.14,92,null,2026-02-04 16:05:39.874938+00
24528,2024-10-17 08:00:00+00,1.21,19.34,10,8,27.84,82.51,42.64,66.67,51.87,60.68,92.16,116.52,51.73,91.78,71,null,2026-02-04 16:05:39.874938+00
24529,2024-10-17 09:00:00+00,0.19,310.65,10,9,28.3,79.1,40.25,57.74,42.64,51.87,66.67,92.16,44.92,72.19,67,null,2026-02-04 16:05:39.874938+00
24530,2024-10-17 10:00:00+00,0.26,151.06,10,10,28.94,76.49,30.9,51.05,40.25,42.64,57.74,66.67,37.93,58.49,51,null,2026-02-04 16:05:39.874938+00
24531,2024-10-17 11:00:00+00,0.76,36.01,10,11,30.15,73.05,23.51,33.73,30.9,40.25,51.05,57.74,31.55,47.51,39,null,2026-02-04 16:05:39.874938+00
24532,2024-10-17 12:00:00+00,0.77,30.84,10,12,31.37,68.89,20.49,32.95,23.51,30.9,33.73,51.05,24.97,39.24,34,null,2026-02-04 16:05:39.874938+00
24533,2024-10-17 13:00:00+00,0.4,145.42,10,13,31.91,69.16,26.17,43,20.49,23.51,32.95,33.73,23.39,36.56,44,null,2026-02-04 16:05:39.874938+00
24534,2024-10-17 14:00:00+00,0.46,208.49,10,14,31.02,72.15,25.03,45.05,26.17,20.49,43,32.95,23.9,40.33,45,null,2026-02-04 16:05:39.874938+00
24535,2024-10-17 15:00:00+00,0.41,337.42,10,15,30.41,73.91,32.23,46.17,25.03,26.17,45.05,43,27.81,44.74,53,null,2026-02-04 16:05:39.874938+00
